"X.Class.....anage.Class","X.Genus.....anage.Genus","X.Species.....anage.Species","X.Common.name.....anage.Common.name","X.Regen_present.....rep.0..length.anage.Species..","X.Limb_regen.....rep.0..length.anage.Species..","X.Oocyte_regen.....rep.0..length.anage.Species..","X.Tooth_replace.....rep.0..length.anage.Species..","X.Indeterminate_growth.....rep.0..length.anage.Species..","X.Negligible_senescence.....rep.0..length.anage.Species.."
"Cephalaspidomorphi","Lethenteron","kessleri","Siberian brook lamprey",0,0,0,0,0,0
"Cephalaspidomorphi","Lethenteron","reissneri","Far eastern brook lamprey",0,0,0,0,0,0
"Cephalaspidomorphi","Lethenteron","zanandreai","Po brook lamprey",0,0,0,0,0,0
"Cephalaspidomorphi","Petromyzon","marinus","Sea lamprey",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","acronotus","Blacknose shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","amblyrhynchos","Grey reef shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","brachyurus","Copper shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","brevipinna","Spinner shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","cautus","Nervous shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","falciformis","Silky shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","galapagensis","Galapagos shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","isodon","Finetooth shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","leucas","Bull shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","limbatus","Blacktip shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","longimanus","Oceanic whitetip shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","obscurus","Dusky shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","plumbeus","Sandbar shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","porosus","Smalltail shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","signatus","Night shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","sorrah","Spot-tail shark",0,0,0,0,0,0
"Chondrichthyes","Carcharhinus","tilstoni","Australian blacktip shark",0,0,0,0,0,0
"Chondrichthyes","Galeocerdo","cuvier","Tiger shark",0,0,0,0,0,0
"Chondrichthyes","Negaprion","brevirostris","Lemon shark",0,0,0,0,0,0
"Chondrichthyes","Prionace","glauca","Blue shark",0,0,0,0,0,0
"Chondrichthyes","Rhizoprionodon","acutus","Milk shark",0,0,0,0,0,0
"Chondrichthyes","Rhizoprionodon","taylori","Australian sharpnose shark",0,0,0,0,0,0
"Chondrichthyes","Rhizoprionodon","terraenovae","Atlantic sharpnose shark",0,0,0,0,0,0
"Chondrichthyes","Scoliodon","laticaudus","Spadenose shark",0,0,0,0,0,0
"Chondrichthyes","Triaenodon","obesus","Whitetip reef shark",0,0,0,0,0,0
"Chondrichthyes","Scyliorhinus","canicula","Small-spotted catshark",0,0,0,0,0,0
"Chondrichthyes","Scyliorhinus","stellaris","Nursehound",0,0,0,0,0,0
"Chondrichthyes","Sphyrna","lewini","Scalloped hammerhead",0,0,0,0,0,0
"Chondrichthyes","Sphyrna","tiburo","Bonnethead shark",0,0,0,0,0,0
"Chondrichthyes","Furgaleus","macki","Whiskery skark",0,0,0,0,0,0
"Chondrichthyes","Galeorhinus","galeus","Tope shark",0,0,0,0,0,0
"Chondrichthyes","Hemitriakis","japanica","Japanese topeshark",0,0,0,0,0,0
"Chondrichthyes","Mustelus","antarcticus","Gummy shark",0,0,0,0,0,0
"Chondrichthyes","Mustelus","californicus","Gray smoothhound",0,0,0,0,0,0
"Chondrichthyes","Mustelus","canis","Dusky smooth-hound",0,0,0,0,0,0
"Chondrichthyes","Mustelus","griseus","Spotless smooth-hound",0,0,0,0,0,0
"Chondrichthyes","Mustelus","henlei","Brown smoothhound",0,0,0,0,0,0
"Chondrichthyes","Mustelus","lenticulatus","Spotted estuary smooth-hound",0,0,0,0,0,0
"Chondrichthyes","Mustelus","manazo","Starspotted smooth-hound",0,0,0,0,0,0
"Chondrichthyes","Mustelus","mustelus","Smooth-hound",0,0,0,0,0,0
"Chondrichthyes","Triakis","semifasciata","Leopard shark",0,0,0,0,0,0
"Chondrichthyes","Callorhinchus","capensis","Cape elephantfish",0,0,0,0,0,0
"Chondrichthyes","Callorhinchus","milii","Elephant fish",0,0,0,0,0,0
"Chondrichthyes","Chimaera","monstrosa","Rabbitfish",0,0,0,0,0,0
"Chondrichthyes","Heterodontus","francisci","Horn shark",0,0,0,0,0,0
"Chondrichthyes","Heterodontus","galeatus","Crested bullhead shark",0,0,0,0,0,0
"Chondrichthyes","Notorynchus","cepedianus","Bluntnose sevengill shark",0,0,0,0,0,0
"Chondrichthyes","Alopias","pelagicus","Pelagic thresher shark",0,0,0,0,0,0
"Chondrichthyes","Alopias","superciliosus","Bigeye thresher",0,0,0,0,0,0
"Chondrichthyes","Cetorhinus","maximus","Basking shark",0,0,0,0,0,0
"Chondrichthyes","Carcharodon","carcharias","Great white shark",0,0,0,0,0,0
"Chondrichthyes","Isurus","oxyrinchus","Shortfin mako",0,0,0,0,0,0
"Chondrichthyes","Lamna","ditropis","Salmon shark",0,0,0,0,0,0
"Chondrichthyes","Lamna","nasus","Porbeagle",0,0,0,0,0,0
"Chondrichthyes","Carcharias","taurus","Sand tiger shark",0,0,0,0,0,0
"Chondrichthyes","Dasyatis","americana","Southern stingray",0,0,0,0,0,0
"Chondrichthyes","Dasyatis","chrysonota","Blue stingray",0,0,0,0,0,0
"Chondrichthyes","Dasyatis","dipterura","Diamond stingray",0,0,0,0,0,0
"Chondrichthyes","Dasyatis","pastinaca","Common stingray",0,0,0,0,0,0
"Chondrichthyes","Pteroplatytrygon","violacea","Pelagic stingray",0,0,0,0,0,0
"Chondrichthyes","Manta","birostris","Giant manta",0,0,0,0,0,0
"Chondrichthyes","Aetobatus","flagellum","Longheaded eagle ray",0,0,0,0,0,0
"Chondrichthyes","Myliobatis","californica","Bat ray",0,0,0,0,0,0
"Chondrichthyes","Rhinoptera","bonasus","Cownose ray",0,0,0,0,0,0
"Chondrichthyes","Trygonoptera","mucosa","Western shovelnose stingaree",0,0,0,0,0,0
"Chondrichthyes","Trygonoptera","personata","Masked stingaree",0,0,0,0,0,0
"Chondrichthyes","Urolophus","lobatus","Lobed stingaree",0,0,0,0,0,0
"Chondrichthyes","Urolophus","paucimaculatus","Sparsely-spotted stingaree",0,0,0,0,0,0
"Chondrichthyes","Ginglymostoma","cirratum","Nurse shark",0,0,0,0,0,0
"Chondrichthyes","Chiloscyllium","plagiosum","Whitespotted bambooshark",0,0,0,0,0,0
"Chondrichthyes","Rhincodon","typus","Whale shark",0,0,0,0,0,0
"Chondrichthyes","Pristis","perotteti","Largetooth sawfish",0,0,0,0,0,0
"Chondrichthyes","Bathyraja","albomaculata","White-dotted skate",0,0,0,0,0,0
"Chondrichthyes","Bathyraja","parmifera","Alaska skate",0,0,0,0,0,0
"Chondrichthyes","Bathyraja","trachura","Roughtail skate",0,0,0,0,0,0
"Chondrichthyes","Amblyraja","radiata","Thorny skate",0,0,0,0,0,0
"Chondrichthyes","Dipturus","batis","Blue skate, or Common skate",0,0,0,0,0,0
"Chondrichthyes","Dipturus","chilensis","Beaked skate",0,0,0,0,0,0
"Chondrichthyes","Dipturus","innominatus","New Zealand smooth skate",0,0,0,0,0,0
"Chondrichthyes","Dipturus","nasutus","New Zealand rough skate",0,0,0,0,0,0
"Chondrichthyes","Dipturus","pullopunctatus","Slime skate",0,0,0,0,0,0
"Chondrichthyes","Dipturus","trachyderma","Roughskin skate",0,0,0,0,0,0
"Chondrichthyes","Leucoraja","erinacea","Little skate",0,0,0,0,0,0
"Chondrichthyes","Leucoraja","naevus","Sandy ray",0,0,0,0,0,0
"Chondrichthyes","Leucoraja","ocellata","Winter skate",0,0,0,0,0,0
"Chondrichthyes","Malacoraja","senta","Smooth skate",0,0,0,0,0,0
"Chondrichthyes","Raja","asterias","Starry skate",0,0,0,0,0,0
"Chondrichthyes","Raja","binoculata","Big skate",0,0,0,0,0,0
"Chondrichthyes","Raja","brachyura","Blonde ray",0,0,0,0,0,0
"Chondrichthyes","Raja","clavata","Thornback ray",0,0,0,0,0,0
"Chondrichthyes","Raja","microocellata","Painted ray",0,0,0,0,0,0
"Chondrichthyes","Raja","miraletus","Brown ray",0,0,0,0,0,0
"Chondrichthyes","Raja","montagui","Homelyn ray",0,0,0,0,0,0
"Chondrichthyes","Raja","rhina","Longnose skate",0,0,0,0,0,0
"Chondrichthyes","Raja","texana","Roundel skate",0,0,0,0,0,0
"Chondrichthyes","Raja","undulata","Undulate ray",0,0,0,0,0,0
"Chondrichthyes","Rhinobatos","horkelii","Brazilian guitarfish",0,0,0,0,0,0
"Chondrichthyes","Rhinobatos","productus","Shovelnose guitarfish",0,0,0,0,0,0
"Chondrichthyes","Centrophorus","acus","Needle dogfish",0,0,0,0,0,0
"Chondrichthyes","Centrophorus","granulosus","Gulper shark",0,0,0,0,0,0
"Chondrichthyes","Centrophorus","squamosus","Leafscale gulper shark",0,0,0,0,0,0
"Chondrichthyes","Deania","calcea","Birdbeak dogfish",0,0,0,0,0,0
"Chondrichthyes","Dalatias","licha","Kitefin shark",0,0,0,0,0,0
"Chondrichthyes","Etmopterus","baxteri","New Zealand lanternshark, or Giant lanternshark",0,0,0,0,0,0
"Chondrichthyes","Etmopterus","spinax","Velvet belly",0,0,0,0,0,0
"Chondrichthyes","Centroscymnus","crepidater","Longnose velvet dogfish",0,0,0,0,0,0
"Chondrichthyes","Somniosus","microcephalus","Greenland shark",0,0,0,0,0,0
"Chondrichthyes","Squalus","acanthias","Spur dogfish",0,0,0,0,0,0
"Chondrichthyes","Squalus","blainville","Longnose spurdog",0,0,0,0,0,0
"Chondrichthyes","Squalus","megalops","Shortnose spurdog",0,0,0,0,0,0
"Chondrichthyes","Squalus","mitsukurii","Shortspine dogfish",0,0,0,0,0,0
"Chondrichthyes","Squatina","argentina","Argentine angelfish",0,0,0,0,0,0
"Chondrichthyes","Squatina","californica","Pacific angel shark",0,0,0,0,0,0
"Chondrichthyes","Squatina","occulta","Hidden angel shark",0,0,0,0,0,0
"Chondrichthyes","Torpedo","californica","Pacific electric ray",0,0,0,0,0,0
"Chondrichthyes","Torpedo","marmorata","Marbled electric ray",0,0,0,0,0,0
"Chondrichthyes","Torpedo","torpedo","Eyed electric ray",0,0,0,0,0,0
"Chondrostei","Acipenser","brevirostrum","Shortnose sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","dabryanus","Yangtze sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","fulvescens","Lake sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","gueldenstaedtii","Russian sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","oxyrinchus","Atlantic sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","ruthenus","Sterlet",0,0,0,0,0,0
"Chondrostei","Acipenser","schrenckii","Amur sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","stellatus","Star sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","sturio","European sturgeon",0,0,0,0,0,0
"Chondrostei","Acipenser","transmontanus","White sturgeon",0,0,0,0,0,0
"Chondrostei","Huso","dauricus","Kaluga",0,0,0,0,0,0
"Chondrostei","Huso","huso","Beluga sturgeon",0,0,0,0,0,0
"Chondrostei","Pseudoscaphirhynchus","hermanni","Little shovelnose sturgeon",0,0,0,0,0,0
"Chondrostei","Polyodon","spathula","Mississippi paddlefish",0,0,0,0,0,0
"Cladistei","Polypterus","senegalus","Gray bichir",0,0,0,0,0,0
"Coelacanthi","Latimeria","chalumnae","West Indian ocean coelacanth, or Coelacanth",0,0,0,0,0,0
"Dipnoi","Neoceratodus","forsteri","Australian lungfish",0,0,0,0,0,0
"Dipnoi","Lepidosiren","paradoxa","South American lungfish",0,0,0,0,0,0
"Dipnoi","Protopterus","annectens","African lungfish",0,0,0,0,0,0
"Holostei","Amia","calva","Bowfin",0,0,0,0,0,0
"Holostei","Lepisosteus","oculatus","Spotted gar",0,0,0,0,0,0
"Holostei","Lepisosteus","osseus","Longnose gar",0,0,0,0,0,0
"Holostei","Lepisosteus","platostomus","Shortnose gar",0,0,0,0,0,0
"Mammalia","Echinops","telfairi","Lesser hedgehog tenrec",0,0,0,0,0,0
"Mammalia","Geogale","aurita","Large-eared tenrec",0,0,0,0,0,0
"Mammalia","Hemicentetes","semispinosus","Streaked tenrec",0,0,0,0,0,0
"Mammalia","Microgale","dobsoni","Dobson's shrew tenrec",0,0,0,0,0,0
"Mammalia","Microgale","talazaci","Talazac's shrew tenrec",0,0,0,0,0,0
"Mammalia","Setifer","setosus","Greater hedgehog tenrec",0,0,0,0,0,0
"Mammalia","Tenrec","ecaudatus","Tailess tenrec, or Tenrec",0,0,0,0,0,0
"Mammalia","Antilocapra","americana","Pronghorn",0,0,0,0,0,0
"Mammalia","Addax","nasomaculatus","Addax",0,0,0,0,0,0
"Mammalia","Aepyceros","melampus","Impala",0,0,0,0,0,0
"Mammalia","Alcelaphus","buselaphus","Hartebeest",0,0,0,0,0,0
"Mammalia","Ammodorcas","clarkei","Dibatag",0,0,0,0,0,0
"Mammalia","Ammotragus","lervia","Aoudad",0,0,0,0,0,0
"Mammalia","Antidorcas","marsupialis","Springbok",0,0,0,0,0,0
"Mammalia","Antilope","cervicapra","Blackbuck",0,0,0,0,0,0
"Mammalia","Beatragus","hunteri","Hirola",0,0,0,0,0,0
"Mammalia","Bison","bison","American bison",0,0,0,0,0,0
"Mammalia","Bison","bonasus","European bison",0,0,0,0,0,0
"Mammalia","Bos","frontalis","Gaur",0,0,0,0,0,0
"Mammalia","Bos","grunniens","Yak",0,0,0,0,0,0
"Mammalia","Bos","javanicus","Banteng",0,0,0,0,0,0
"Mammalia","Bos","sauveli","Kouprey",0,0,0,0,0,0
"Mammalia","Bos","taurus","Domestic cattle",0,0,0,0,0,0
"Mammalia","Boselaphus","tragocamelus","Nilgai",0,0,0,0,0,0
"Mammalia","Bubalus","bubalis","Water buffalo",0,0,0,0,0,0
"Mammalia","Bubalus","depressicornis","Anoa",0,0,0,0,0,0
"Mammalia","Bubalus","mindorensis","Tamaraw",0,0,0,0,0,0
"Mammalia","Bubalus","quarlesi","Mountain anoa",0,0,0,0,0,0
"Mammalia","Budorcas","taxicolor","Takin",0,0,0,0,0,0
"Mammalia","Capra","caucasica","West Caucasian tur",0,0,0,0,0,0
"Mammalia","Capra","cylindricornis","East Caucasian tur",0,0,0,0,0,0
"Mammalia","Capra","falconeri","Markhor",0,0,0,0,0,0
"Mammalia","Capra","hircus","Domestic goat",0,0,0,0,0,0
"Mammalia","Capra","ibex","Ibex",0,0,0,0,0,0
"Mammalia","Capra","nubiana","Nubian ibex",0,0,0,0,0,0
"Mammalia","Capra","pyrenaica","Spanish ibex",0,0,0,0,0,0
"Mammalia","Capra","sibirica","Siberian ibex",0,0,0,0,0,0
"Mammalia","Capricornis","crispus","Japanese serow",0,0,0,0,0,0
"Mammalia","Capricornis","sumatraensis","Serow",0,0,0,0,0,0
"Mammalia","Cephalophus","dorsalis","Bay duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","jentinki","Jentink's duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","natalensis","Natal duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","niger","Black duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","nigrifrons","Black-fronted duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","rufilatus","Red-flanked duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","silvicultor","Yellow-backed duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","weynsi","Weyns's duiker",0,0,0,0,0,0
"Mammalia","Cephalophus","zebra","Zebra duiker",0,0,0,0,0,0
"Mammalia","Connochaetes","gnou","Black wildebeest",0,0,0,0,0,0
"Mammalia","Connochaetes","taurinus","Blue wildebeest",0,0,0,0,0,0
"Mammalia","Damaliscus","lunatus","Topi",0,0,0,0,0,0
"Mammalia","Damaliscus","pygargus","Bontebok, or Sassaby, or Blesbok",0,0,0,0,0,0
"Mammalia","Eudorcas","rufifrons","Red-fronted gazelle",0,0,0,0,0,0
"Mammalia","Eudorcas","thomsonii","Thomson's gazelle",0,0,0,0,0,0
"Mammalia","Gazella","bennettii","Indian gazelle",0,0,0,0,0,0
"Mammalia","Gazella","cuvieri","Cuvier's gazelle",0,0,0,0,0,0
"Mammalia","Gazella","dorcas","Dorcas gazelle",0,0,0,0,0,0
"Mammalia","Gazella","gazella","Mountain gazelle",0,0,0,0,0,0
"Mammalia","Gazella","leptoceros","Rhim gazelle",0,0,0,0,0,0
"Mammalia","Gazella","saudiya","Saudi gazelle",0,0,0,0,0,0
"Mammalia","Gazella","spekei","Speke's gazelle",0,0,0,0,0,0
"Mammalia","Gazella","subgutturosa","Goitered gazelle",0,0,0,0,0,0
"Mammalia","Hemitragus","hylocrius","Nilgiri tahr",0,0,0,0,0,0
"Mammalia","Hemitragus","jayakari","Arabian tahr",0,0,0,0,0,0
"Mammalia","Hemitragus","jemlahicus","Himalayan tahr",0,0,0,0,0,0
"Mammalia","Hippotragus","equinus","Roan antelope",0,0,0,0,0,0
"Mammalia","Hippotragus","niger","Sable antelope",0,0,0,0,0,0
"Mammalia","Kobus","ellipsiprymnus","Waterbuck",0,0,0,0,0,0
"Mammalia","Kobus","kob","Kob",0,0,0,0,0,0
"Mammalia","Kobus","leche","Lechwe",0,0,0,0,0,0
"Mammalia","Kobus","megaceros","Nile lechwe",0,0,0,0,0,0
"Mammalia","Litocranius","walleri","Gerenuk",0,0,0,0,0,0
"Mammalia","Madoqua","guentheri","Gunther's dik-dik",0,0,0,0,0,0
"Mammalia","Madoqua","kirkii","Kirk's dik-dik",0,0,0,0,0,0
"Mammalia","Naemorhedus","baileyi","Red goral",0,0,0,0,0,0
"Mammalia","Naemorhedus","caudatus","Chinese goral",0,0,0,0,0,0
"Mammalia","Naemorhedus","goral","Goral",0,0,0,0,0,0
"Mammalia","Nanger","dama","Dama gazelle",0,0,0,0,0,0
"Mammalia","Nanger","granti","Grant's gazelle",0,0,0,0,0,0
"Mammalia","Nanger","soemmerringii","Soemmerring's gazelle",0,0,0,0,0,0
"Mammalia","Neotragus","moschatus","Suni",0,0,0,0,0,0
"Mammalia","Neotragus","pygmaeus","Royal antelope",0,0,0,0,0,0
"Mammalia","Oreamnos","americanus","Mountain goat",0,0,0,0,0,0
"Mammalia","Oreotragus","oreotragus","Klipspringer",0,0,0,0,0,0
"Mammalia","Oryx","dammah","Scimitar-horned oryx",0,0,0,0,0,0
"Mammalia","Oryx","gazella","Gemsbok",0,0,0,0,0,0
"Mammalia","Oryx","leucoryx","Arabian oryx",0,0,0,0,0,0
"Mammalia","Ourebia","ourebi","Oribi",0,0,0,0,0,0
"Mammalia","Ovibos","moschatus","Muskox",0,0,0,0,0,0
"Mammalia","Ovis","ammon","Argali",0,0,0,0,0,0
"Mammalia","Ovis","aries","Domestic sheep, or Mouflon",0,0,0,0,0,0
"Mammalia","Ovis","canadensis","Bighorn sheep",0,0,0,0,0,0
"Mammalia","Ovis","dalli","Dall's sheep",0,0,0,0,0,0
"Mammalia","Pelea","capreolus","Common rhebok",0,0,0,0,0,0
"Mammalia","Philantomba","maxwellii","Maxwell's duiker",0,0,0,0,0,0
"Mammalia","Philantomba","monticola","Blue duiker",0,0,0,0,0,0
"Mammalia","Procapra","gutturosa","Mongolian gazelle",0,0,0,0,0,0
"Mammalia","Pseudois","nayaur","Bharal",0,0,0,0,0,0
"Mammalia","Raphicerus","campestris","Steenbok",0,0,0,0,0,0
"Mammalia","Raphicerus","melanotis","Cape grysbok",0,0,0,0,0,0
"Mammalia","Redunca","arundinum","Southern reedbuck",0,0,0,0,0,0
"Mammalia","Redunca","fulvorufula","Mountain reedbuck",0,0,0,0,0,0
"Mammalia","Redunca","redunca","Bohar reedbuck",0,0,0,0,0,0
"Mammalia","Rupicapra","pyrenaica","Pyrenean chamois",0,0,0,0,0,0
"Mammalia","Rupicapra","rupicapra","Chamois",0,0,0,0,0,0
"Mammalia","Saiga","tatarica","Saiga",0,0,0,0,0,0
"Mammalia","Sylvicapra","grimmia","Bush duiker",0,0,0,0,0,0
"Mammalia","Syncerus","caffer","African buffalo",0,0,0,0,0,0
"Mammalia","Taurotragus","derbianus","Giant eland",0,0,0,0,0,0
"Mammalia","Taurotragus","oryx","Eland",0,0,0,0,0,0
"Mammalia","Tetracerus","quadricornis","Four-horned antelope",0,0,0,0,0,0
"Mammalia","Tragelaphus","angasii","Nyala",0,0,0,0,0,0
"Mammalia","Tragelaphus","eurycerus","Bongo",0,0,0,0,0,0
"Mammalia","Tragelaphus","imberbis","Lesser kudu",0,0,0,0,0,0
"Mammalia","Tragelaphus","scriptus","Bushbuck",0,0,0,0,0,0
"Mammalia","Tragelaphus","spekii","Sitatunga",0,0,0,0,0,0
"Mammalia","Tragelaphus","strepsiceros","Greater kudu",0,0,0,0,0,0
"Mammalia","Camelus","bactrianus","Bactrian camel",0,0,0,0,0,0
"Mammalia","Camelus","dromedarius","Dromedary",0,0,0,0,0,0
"Mammalia","Lama","glama","Llama",0,0,0,0,0,0
"Mammalia","Lama","guanicoe","Guanaco",0,0,0,0,0,0
"Mammalia","Vicugna","pacos","Alpaca",0,0,0,0,0,0
"Mammalia","Vicugna","vicugna","Vicugna",0,0,0,0,0,0
"Mammalia","Alces","alces","Moose",0,0,0,0,0,0
"Mammalia","Axis","axis","Chital",0,0,0,0,0,0
"Mammalia","Axis","calamianensis","Calamian deer",0,0,0,0,0,0
"Mammalia","Axis","kuhlii","Bawean deer",0,0,0,0,0,0
"Mammalia","Axis","porcinus","Hog deer",0,0,0,0,0,0
"Mammalia","Blastocerus","dichotomus","Marsh deer",0,0,0,0,0,0
"Mammalia","Capreolus","capreolus","Western roe deer",0,0,0,0,0,0
"Mammalia","Capreolus","pygargus","Eastern roe deer",0,0,0,0,0,0
"Mammalia","Cervus","elaphus","Red deer",0,0,0,0,0,0
"Mammalia","Cervus","nippon","Sika deer",0,0,0,0,0,0
"Mammalia","Dama","dama","Fallow deer",0,0,0,0,0,0
"Mammalia","Elaphodus","cephalophus","Tufted deer",0,0,0,0,0,0
"Mammalia","Elaphurus","davidianus","Pere David's deer",0,0,0,0,0,0
"Mammalia","Hippocamelus","antisensis","Taruca, or Guemals",0,0,0,0,0,0
"Mammalia","Hippocamelus","bisulcus","Chilean guemal",0,0,0,0,0,0
"Mammalia","Hydropotes","inermis","Chinese water deer",0,0,0,0,0,0
"Mammalia","Mazama","americana","Red brocket",0,0,0,0,0,0
"Mammalia","Mazama","gouazoubira","Gray brocket",0,0,0,0,0,0
"Mammalia","Muntiacus","crinifrons","Black muntjac",0,0,0,0,0,0
"Mammalia","Muntiacus","feae","Fea's muntjac",0,0,0,0,0,0
"Mammalia","Muntiacus","muntjak","Indian muntjac",0,0,0,0,0,0
"Mammalia","Muntiacus","reevesi","Reeves's muntjac",0,0,0,0,0,0
"Mammalia","Odocoileus","hemionus","Mule deer",0,0,0,0,0,0
"Mammalia","Odocoileus","virginianus","White-tailed deer",0,0,0,0,0,0
"Mammalia","Ozotoceros","bezoarticus","Pampas deer",0,0,0,0,0,0
"Mammalia","Przewalskium","albirostre","Thorold's deer",0,0,0,0,0,0
"Mammalia","Pudu","puda","Southern pudu",0,0,0,0,0,0
"Mammalia","Rangifer","tarandus","Caribou, or Reindeer",0,0,0,0,0,0
"Mammalia","Rucervus","duvaucelii","Barasingha",0,0,0,0,0,0
"Mammalia","Rucervus","eldii","Eld's deer",0,0,0,0,0,0
"Mammalia","Rusa","alfredi","Visayan spotted deer",0,0,0,0,0,0
"Mammalia","Rusa","marianna","Philippine deer",0,0,0,0,0,0
"Mammalia","Rusa","timorensis","Timor deer",0,0,0,0,0,0
"Mammalia","Rusa","unicolor","Sambar",0,0,0,0,0,0
"Mammalia","Giraffa","camelopardalis","Giraffe",0,0,0,0,0,0
"Mammalia","Okapia","johnstoni","Okapi",0,0,0,0,0,0
"Mammalia","Hexaprotodon","liberiensis","Pygmy hippopotamus",0,0,0,0,0,0
"Mammalia","Hippopotamus","amphibius","Hippopotamus",0,0,0,0,0,0
"Mammalia","Moschus","berezovskii","Chinese forest musk deer",0,0,0,0,0,0
"Mammalia","Moschus","chrysogaster","Alpine musk deer",0,0,0,0,0,0
"Mammalia","Moschus","moschiferus","Siberian musk deer",0,0,0,0,0,0
"Mammalia","Babyrousa","babyrussa","Babirusa",0,0,0,0,0,0
"Mammalia","Hylochoerus","meinertzhageni","Giant forest hog",0,0,0,0,0,0
"Mammalia","Phacochoerus","africanus","Wart hog",0,0,0,0,0,0
"Mammalia","Potamochoerus","larvatus","Bushpig",0,0,0,0,0,0
"Mammalia","Potamochoerus","porcus","Red river hog",0,0,0,0,0,0
"Mammalia","Sus","barbatus","Bearded pig",0,0,0,0,0,0
"Mammalia","Sus","salvanius","Pygmy hog",0,0,0,0,0,0
"Mammalia","Sus","scrofa","Wild boar",0,0,0,0,0,0
"Mammalia","Sus","verrucosus","Javan pig",0,0,0,0,0,0
"Mammalia","Catagonus","wagneri","Chacoan peccary",0,0,0,0,0,0
"Mammalia","Pecari","tajacu","Collared peccary",0,0,0,0,0,0
"Mammalia","Tayassu","pecari","White-lipped peccary",0,0,0,0,0,0
"Mammalia","Hyemoschus","aquaticus","Water chevrotain",0,0,0,0,0,0
"Mammalia","Moschiola","meminna","Indian spotted chevrotain",0,0,0,0,0,0
"Mammalia","Tragulus","javanicus","Lesser mouse-deer",0,0,0,0,0,0
"Mammalia","Tragulus","napu","Greater mouse-deer",0,0,0,0,0,0
"Mammalia","Ailurus","fulgens","Red panda",0,0,0,0,0,0
"Mammalia","Atelocynus","microtis","Short-eared dog",0,0,0,0,0,0
"Mammalia","Canis","adustus","Side-striped jackal",0,0,0,0,0,0
"Mammalia","Canis","aureus","Golden jackal",0,0,0,0,0,0
"Mammalia","Canis","familiaris","Domestic dog",0,0,0,0,0,0
"Mammalia","Canis","latrans","Coyote",0,0,0,0,0,0
"Mammalia","Canis","lupus","Gray wolf",0,0,0,0,0,0
"Mammalia","Canis","mesomelas","Black-backed jackal",0,0,0,0,0,0
"Mammalia","Cerdocyon","thous","Crab-eating fox",0,0,0,0,0,0
"Mammalia","Chrysocyon","brachyurus","Maned wolf",0,0,0,0,0,0
"Mammalia","Cuon","alpinus","Dhole",0,0,0,0,0,0
"Mammalia","Lycalopex","culpaeus","Culpeo",0,0,0,0,0,0
"Mammalia","Lycalopex","griseus","Argentinian gray fox",0,0,0,0,0,0
"Mammalia","Lycalopex","gymnocercus","Pampas fox",0,0,0,0,0,0
"Mammalia","Lycalopex","sechurae","Sechuran fox",0,0,0,0,0,0
"Mammalia","Lycalopex","vetulus","Hoary fox",0,0,0,0,0,0
"Mammalia","Lycaon","pictus","African wild dog",0,0,0,0,0,0
